id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
19431,KBYY,small_airport,Bay City Municipal Airport,28.97330093,-95.8635025,45,NA,US,US-TX,Bay City,no,KBYY,BBC,BYY,,https://en.wikipedia.org/wiki/Bay_City_Municipal_Airport,
3437,KBZN,medium_airport,Gallatin Field,45.77750015,-111.1529999,4473,NA,US,US-MT,Bozeman,yes,KBZN,BZN,BZN,,https://en.wikipedia.org/wiki/Gallatin_Field_Airport,
19432,KC02,small_airport,Grand Geneva Resort Airport,42.614899,-88.389603,835,NA,US,US-WI,Lake Geneva,no,,XES,C02,,,
19448,KC65,small_airport,Plymouth Municipal Airport,41.36510086,-86.30049896,800,NA,US,US-IN,Plymouth,no,C65,PLY,C65,http://www.plymouthin.com/index.php/departments/airport/,https://en.wikipedia.org/wiki/Plymouth_Municipal_Airport_(Indiana),
19454,KC80,small_airport,New Coalinga Municipal Airport,36.1631012,-120.2939987,622,NA,US,US-CA,Coalinga,no,,CLG,C80,,https://en.wikipedia.org/wiki/New_Coalinga_Municipal_Airport,
19458,KCAD,small_airport,Wexford County Airport,44.27529907,-85.41889954,1307,NA,US,US-MI,Cadillac,no,KCAD,CAD,CAD,,,
3438,KCAE,large_airport,Columbia Metropolitan Airport,33.93880081,-81.11949921,236,NA,US,US-SC,Columbia,yes,KCAE,CAE,CAE,,https://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport,
19459,KCAG,small_airport,Craig Moffat Airport,40.49520111,-107.5220032,6193,NA,US,US-CO,Craig,no,KCAG,CIG,CAG,http://www.colorado.gov/cs/Satellite/CNTY-Moffat/CBON/1251574649681,https://en.wikipedia.org/wiki/Craig-Moffat_Airport,
3439,KCAK,medium_airport,Akron Canton Regional Airport,40.91609955,-81.44219971,1228,NA,US,US-OH,Akron,yes,KCAK,CAK,CAK,,https://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,
19460,KCAO,small_airport,Clayton Municipal Airpark,36.44620132,-103.1669998,4965,NA,US,US-NM,Clayton,no,KCAO,CAO,CAO,,https://en.wikipedia.org/wiki/Clayton_Municipal_Airpark,
3440,KCAR,medium_airport,Caribou Municipal Airport,46.87149811,-68.01789856,626,NA,US,US-ME,Caribou,no,KCAR,CAR,CAR,,https://en.wikipedia.org/wiki/Caribou_Municipal_Airport,
19462,KCBE,small_airport,Greater Cumberland Regional Airport,39.61539841,-78.7609024,775,NA,US,US-MD,Cumberland,no,KCBE,CBE,CBE,,https://en.wikipedia.org/wiki/Greater_Cumberland_Regional_Airport,Wiley Ford
19463,KCBF,small_airport,Council Bluffs Municipal Airport,41.25920105,-95.76059723,1253,NA,US,US-IA,Council Bluffs,no,KCBF,CBF,CBF,,https://en.wikipedia.org/wiki/Council_Bluffs_Municipal_Airport,
19465,KCBK,small_airport,Shalz Field,39.42750168,-101.0469971,3187,NA,US,US-KS,Colby,no,KCBK,CBK,CBK,,https://en.wikipedia.org/wiki/Colby_Municipal_Airport,Colby Municipal Airport
3441,KCBM,large_airport,Columbus Air Force Base,33.64379883,-88.44380188,219,NA,US,US-MS,Columbus,no,KCBM,CBM,CBM,,https://en.wikipedia.org/wiki/Columbus_Air_Force_Base,
19466,KCC,seaplane_base,Coffman Cove Seaplane Base,56.00320053,-132.8419952,0,NA,US,US-AK,Coffman Cove,no,KCC,KCC,KCC,,https://en.wikipedia.org/wiki/Coffman_Cove_Seaplane_Base,
19467,KCCB,small_airport,Cable Airport,34.11159897,-117.6880035,1444,NA,US,US-CA,Upland,no,KCCB,CCB,CCB,,https://en.wikipedia.org/wiki/Cable_Airport,
19469,KCCR,small_airport,Buchanan Field,37.98970032,-122.0569992,26,NA,US,US-CA,Concord,no,KCCR,CCR,CCR,,https://en.wikipedia.org/wiki/Buchanan_Field_Airport,
19470,KCCY,medium_airport,Northeast Iowa Regional Airport,43.07260132,-92.6108017,1125,NA,US,US-IA,Charles City,no,KCCY,CCY,CCY,,https://en.wikipedia.org/wiki/Northeast_Iowa_Regional_Airport,Charles City Municipal Airport
18977,KCDA,small_airport,Caledonia County Airport,44.56909943,-72.01799774,1188,NA,US,US-VT,Lyndonville,no,KCDA,LLX,CDA,,https://en.wikipedia.org/wiki/Caledonia_County_Airport,Formerly 6B8
3442,KCDC,medium_airport,Cedar City Regional Airport,37.70100021,-113.098999,5622,NA,US,US-UT,Cedar City,yes,KCDC,CDC,CDC,,https://en.wikipedia.org/wiki/Cedar_City_Regional_Airport,
19471,KCDH,small_airport,Harrell Field,33.62279892,-92.76339722,130,NA,US,US-AR,Camden,no,KCDH,CDH,CDH,,https://en.wikipedia.org/wiki/Harrell_Field,
19473,KCDN,small_airport,Woodward Field,34.28359985,-80.56490326,302,NA,US,US-SC,Camden,no,KCDN,CDN,CDN,,https://en.wikipedia.org/wiki/Woodward_Field_(airport),
19474,KCDR,medium_airport,Chadron Municipal Airport,42.83760071,-103.0950012,3297,NA,US,US-NE,Chadron,no,KCDR,CDR,CDR,,https://en.wikipedia.org/wiki/Chadron_Municipal_Airport,
19475,KCDS,medium_airport,Childress Municipal Airport,34.43379974,-100.288002,1954,NA,US,US-TX,Childress,no,KCDS,CDS,CDS,,https://en.wikipedia.org/wiki/Childress_Municipal_Airport,
19476,KCDW,small_airport,Essex County Airport,40.87519836,-74.28140259,173,NA,US,US-NJ,Caldwell,no,KCDW,CDW,CDW,http://flycdw.com/,https://en.wikipedia.org/wiki/Essex_County_Airport,"Manhattan, New York City, NYC"
19477,KCEA,small_airport,Cessna Aircraft Field,37.64860153,-97.25060272,1378,NA,US,US-KS,Wichita,no,KCEA,CEA,CEA,,https://en.wikipedia.org/wiki/Cessna_Aircraft_Field,
3443,KCEC,medium_airport,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61,NA,US,US-CA,Crescent City,yes,KCEC,CEC,CEC,,https://en.wikipedia.org/wiki/Del_Norte_County_Airport,Jack McNamara Field
3444,KCEF,medium_airport,Westover ARB/Metropolitan Airport,42.19400024,-72.53479767,241,NA,US,US-MA,Springfield/Chicopee,no,KCEF,CEF,CEF,,https://en.wikipedia.org/wiki/Westover_Air_Reserve_Base/Metropolitan_Airport,
19479,KCEU,small_airport,Oconee County Regional Airport,34.6719017,-82.8864975,892,NA,US,US-SC,Clemson,no,KCEU,CEU,CEU,http://www.oconeesc.com/Departments/AJ/Airport.aspx,https://en.wikipedia.org/wiki/Oconee_County_Regional_Airport,
19480,KCEV,small_airport,Mettel Field,39.69850159,-85.12969971,867,NA,US,US-IN,Connersville,no,KCEV,CEV,CEV,http://connersvillecommunity.com/City_of_Connersville/City_Departments/Airport_Mettel_Field,https://en.wikipedia.org/wiki/Mettel_Field,
3445,KCEW,medium_airport,Bob Sikes Airport,30.77879906,-86.52210236,213,NA,US,US-FL,Crestview,no,KCEW,CEW,CEW,http://www.flycew.com/,https://en.wikipedia.org/wiki/Bob_Sikes_Airport,
19481,KCEY,small_airport,Kyle Oakley Field,36.66460037,-88.37280273,577,NA,US,US-KY,Murray,no,KCEY,CEY,CEY,http://www.murraykyleoakley.com/,https://en.wikipedia.org/wiki/Murray-Calloway_County_Airport,Murray Calloway County Airport
19482,KCEZ,small_airport,Cortez Municipal Airport,37.3030014,-108.6279984,5918,NA,US,US-CO,Cortez,no,KCEZ,CEZ,CEZ,http://www.cityofcortez.com/index.aspx?NID=113,https://en.wikipedia.org/wiki/Cortez_Municipal_Airport,
19483,KCFD,small_airport,Coulter Field,30.71570015,-96.33139801,367,NA,US,US-TX,Bryan,no,KCFD,CFD,CFD,http://www.bryantx.gov/coulterairfield/,https://en.wikipedia.org/wiki/Coulter_Field,
19485,KCFS,small_airport,Tuscola Area Airport,43.45880127,-83.44550323,701,NA,US,US-MI,Caro,no,KCFS,TZC,CFS,"http://www.michigan.gov/aero/0,4533,7-145-61367-277436--,00.html",https://en.wikipedia.org/wiki/Tuscola_Area_Airport,78D
19486,KCFT,small_airport,Greenlee County Airport,32.95280075,-109.2099991,3798,NA,US,US-AZ,Clifton/Morenci,no,KCFT,CFT,CFT,,https://en.wikipedia.org/wiki/Greenlee_County_Airport,
19487,KCFV,small_airport,Coffeyville Municipal Airport,37.09400177,-95.57189941,754,NA,US,US-KS,Coffeyville,no,KCFV,CFV,CFV,http://www.coffeyville.com/index.aspx?nid=67,https://en.wikipedia.org/wiki/Coffeyville_Municipal_Airport,
308353,KCG,closed,Chignik Fisheries Airport,56.317643,-158.589706,25,NA,US,US-AK,Chignik,no,,KCG,,,https://en.wikipedia.org/wiki/Chignik_Fisheries_Airport,
19489,KCGE,small_airport,Cambridge Dorchester Airport,38.53929901,-76.03040314,20,NA,US,US-MD,Cambridge,no,KCGE,CGE,CGE,http://docogonet.com/index.php?page=airport_division,https://en.wikipedia.org/wiki/Cambridge%E2%80%93Dorchester_Airport,
3446,KCGF,medium_airport,Cuyahoga County Airport,41.56510162,-81.48639679,879,NA,US,US-OH,Cleveland,no,KCGF,CGF,CGF,http://publicworks.cuyahogacounty.us/en-US/County-Airport.aspx,https://en.wikipedia.org/wiki/Cuyahoga_County_Airport,
3447,KCGI,medium_airport,Cape Girardeau Regional Airport,37.22529984,-89.57080078,342,NA,US,US-MO,Cape Girardeau,yes,KCGI,CGI,CGI,,https://en.wikipedia.org/wiki/Cape_Girardeau_Regional_Airport,
19490,KCGS,small_airport,College Park Airport,38.98059845,-76.92230225,48,NA,US,US-MD,College Park,no,KCGS,CGS,CGS,http://www.collegeparkairport.aero/,https://en.wikipedia.org/wiki/College_Park_Airport,"DC3, FRZ, ADIZ"
27307,KCGX,closed,Chicago Meigs Airport,41.85879898,-87.60790253,593,NA,US,US-IL,Chicago,no,KCGX,CGX,,,https://en.wikipedia.org/wiki/Meigs_Field,Mayor Daley
19491,KCGZ,small_airport,Casa Grande Municipal Airport,32.954899,-111.766998,1464,NA,US,US-AZ,Casa Grande,no,KCGZ,CGZ,CGZ,http://www.casagrandeaz.gov/web/guest/airport,https://en.wikipedia.org/wiki/Casa_Grande_Municipal_Airport,
3448,KCHA,large_airport,Lovell Field,35.03530121,-85.20379639,683,NA,US,US-TN,Chattanooga,yes,KCHA,CHA,CHA,,https://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport,
19493,KCHK,small_airport,Chickasha Municipal Airport,35.09740067,-97.96769714,1152,NA,US,US-OK,Chickasha,no,KCHK,CHK,CHK,http://www.chickasha.org/airport/,https://en.wikipedia.org/wiki/Chickasha_Municipal_Airport,
3449,KCHO,medium_airport,Charlottesville Albemarle Airport,38.1385994,-78.45290375,639,NA,US,US-VA,Charlottesville,yes,KCHO,CHO,CHO,,https://en.wikipedia.org/wiki/Charlottesville-Albemarle_Airport,
3450,KCHS,large_airport,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,46,NA,US,US-SC,Charleston,yes,KCHS,CHS,CHS,,https://en.wikipedia.org/wiki/Charleston_International_Airport,Charleston Air Force Base
19498,KCIC,small_airport,Chico Municipal Airport,39.79539871,-121.8580017,240,NA,US,US-CA,Chico,no,KCIC,CIC,CIC,,https://en.wikipedia.org/wiki/Chico_Municipal_Airport,
3451,KCID,large_airport,The Eastern Iowa Airport,41.88470078,-91.71080017,869,NA,US,US-IA,Cedar Rapids,yes,KCID,CID,CID,,https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport,
19500,KCIN,small_airport,Arthur N Neu Airport,42.0461998,-94.78900146,1204,NA,US,US-IA,Carroll,no,KCIN,CIN,CIN,http://www.cityofcarroll.com/index.php/departments/airport,https://en.wikipedia.org/wiki/Arthur_N._Neu_Airport,
19501,KCIR,small_airport,Cairo Regional Airport,37.0644989,-89.21959686,321,NA,US,US-IL,Cairo,no,KCIR,CIR,CIR,,,
3452,KCIU,medium_airport,Chippewa County International Airport,46.25080109,-84.47239685,800,NA,US,US-MI,Sault Ste Marie,yes,KCIU,CIU,CIU,,https://en.wikipedia.org/wiki/Chippewa_County_International_Airport,
19503,KCKA,small_airport,Kegelman AF Aux Field,36.7439003,-98.12310028,1202,NA,US,US-OK,Cherokee,no,KCKA,CKA,CKA,,https://en.wikipedia.org/wiki/Kegelman_Air_Force_Auxiliary_Field,
3453,KCKB,medium_airport,North Central West Virginia Airport,39.29660034,-80.22810364,1217,NA,US,US-WV,Clarksburg,yes,KCKB,CKB,CKB,,https://en.wikipedia.org/wiki/Harrison/Marion_Regional_Airport,
19504,KCKC,small_airport,Grand Marais Cook County Airport,47.8382988,-90.38289642,1799,NA,US,US-MN,Grand Marais,no,KCKC,GRM,CKC,http://www.boreal.org/airport/,https://en.wikipedia.org/wiki/Grand_Marais/Cook_County_Airport,
19507,KCKM,small_airport,Fletcher Field,34.29970169,-90.51229858,173,NA,US,US-MS,Clarksdale,no,KCKM,CKM,CKM,,https://en.wikipedia.org/wiki/Fletcher_Field,
19508,KCKN,small_airport,Crookston Municipal Kirkwood Field,47.84170151,-96.62159729,899,NA,US,US-MN,Crookston,no,KCKN,CKN,CKN,,https://en.wikipedia.org/wiki/Crookston_Municipal_Airport,
19510,KCKV,small_airport,Clarksville–Montgomery County Regional Airport,36.62189865,-87.41500092,550,NA,US,US-TN,Clarksville,no,KCKV,CKV,CKV,http://www.clarksvilleregional.com/,https://en.wikipedia.org/wiki/Clarksville%E2%80%93Montgomery_County_Regional_Airport,"Clarksville Army Airfield, Outlaw Field"
19511,KCL,small_airport,Chignik Lagoon Airport,56.31119919,-158.5359955,25,NA,US,US-AK,Chignik Flats,no,KCL,KCL,KCL,,https://en.wikipedia.org/wiki/Chignik_Lagoon_Airport,
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012,-81.84980011,791,NA,US,US-OH,Cleveland,yes,KCLE,CLE,CLE,http://www.clevelandairport.com/,https://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,
19512,KCLI,small_airport,Clintonville Municipal Airport,44.61380005,-88.73130035,822,NA,US,US-WI,Clintonville,no,KCLI,CLI,CLI,http://www.clintonvillewi.org/Airport.htm,https://en.wikipedia.org/wiki/Clintonville_Municipal_Airport,
19513,KCLK,small_airport,Clinton Regional Airport,35.53829956,-98.93270111,1616,NA,US,US-OK,Clinton,no,KCLK,CLK,CLK,,,
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,NA,US,US-TX,College Station,yes,KCLL,CLL,CLL,,https://en.wikipedia.org/wiki/Easterwood_Airport,
3456,KCLM,medium_airport,William R Fairchild International Airport,48.12020111,-123.5,291,NA,US,US-WA,Port Angeles,yes,KCLM,CLM,CLM,,https://en.wikipedia.org/wiki/William_R._Fairchild_International_Airport,
19514,KCLR,small_airport,Cliff Hatfield Memorial Airport,33.13150024,-115.5210037,-182,NA,US,US-CA,Calipatria,no,KCLR,CLR,CLR,,https://en.wikipedia.org/wiki/Cliff_Hatfield_Memorial_Airport,
19515,KCLS,small_airport,Chehalis Centralia Airport,46.67699814,-122.9830017,176,NA,US,US-WA,Chehalis,no,KCLS,CLS,CLS,http://www.flycls.com/,,
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007,-80.94309998,748,NA,US,US-NC,Charlotte,yes,KCLT,CLT,CLT,http://www.charlotteairport.com/,https://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,
19516,KCLW,small_airport,Clearwater Air Park,27.97669983,-82.75869751,71,NA,US,US-FL,Clearwater,no,KCLW,CLW,CLW,http://www.clearwaterairpark.net/,https://en.wikipedia.org/wiki/Clearwater_Air_Park,Clearwater Executive
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,NA,US,US-OH,Columbus,yes,KCMH,CMH,CMH,https://flycolumbus.com/,https://en.wikipedia.org/wiki/Port_Columbus_International_Airport,
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.03919983,-88.27809906,755,NA,US,US-IL,Champaign/Urbana,yes,KCMI,CMI,CMI,,https://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport,
3460,KCMX,medium_airport,Houghton County Memorial Airport,47.16839981,-88.4890976,1095,NA,US,US-MI,Hancock,yes,KCMX,CMX,CMX,,https://en.wikipedia.org/wiki/Houghton_County_Memorial_Airport,
19519,KCMY,small_airport,Sparta Fort Mc Coy Airport,43.958302,-90.7379,837,NA,US,US-WI,Sparta,no,KCMY,CMY,CMY,,https://en.wikipedia.org/wiki/Sparta/Fort_McCoy_Airport,
19520,KCN,seaplane_base,Chernofski Harbor Seaplane Base,53.40289934,-167.5202715,0,NA,US,US-AK,Chernofski Harbor,no,KCN,KCN,KCN,,http://wikimapia.org/6966644/Port-of-Chernofski-Harbor,
19523,KCNH,small_airport,Claremont Municipal Airport,43.37039948,-72.36869812,545,NA,US,US-NH,Claremont,no,KCNH,CNH,CNH,http://www.claremontnh.com/residents/claremont-municipal-airport.aspx,https://en.wikipedia.org/wiki/Claremont_Municipal_Airport,
19524,KCNK,small_airport,Blosser Municipal Airport,39.54930115,-97.65229797,1486,NA,US,US-KS,Concordia,no,KCNK,CNK,CNK,,https://en.wikipedia.org/wiki/Blosser_Municipal_Airport,
3461,KCNM,medium_airport,Cavern City Air Terminal,32.33750153,-104.2630005,3295,NA,US,US-NM,Carlsbad,yes,KCNM,CNM,CNM,,https://en.wikipedia.org/wiki/Cavern_City_Air_Terminal,
19525,KCNO,small_airport,Chino Airport,33.97470093,-117.637001,650,NA,US,US-CA,Chino,no,KCNO,CNO,CNO,http://cms.sbcounty.gov/airports/Airports/Chino.aspx,https://en.wikipedia.org/wiki/Chino_Airport,
19527,KCNU,medium_airport,Chanute Martin Johnson Airport,37.66880035,-95.48509979,1002,NA,US,US-KS,Chanute,no,KCNU,CNU,CNU,http://www.chanute.org/index.aspx?NID=65,https://en.wikipedia.org/wiki/Chanute_Martin_Johnson_Airport,
19528,KCNW,small_airport,TSTC Waco Airport,31.63780022,-97.07409668,470,NA,US,US-TX,Waco,no,KCNW,CNW,CNW,http://www.waco.tstc.edu/airport,https://en.wikipedia.org/wiki/TSTC_Waco_Airport,James Connally AFB
19529,KCNY,small_airport,Canyonlands Field,38.75500107,-109.7549973,4557,NA,US,US-UT,Moab,no,KCNY,CNY,CNY,,https://en.wikipedia.org/wiki/Canyonlands_Field,
19530,KCOD,medium_airport,Yellowstone Regional Airport,44.52019882,-109.0240021,5102,NA,US,US-WY,Cody,no,KCOD,COD,COD,http://www.flyyra.com/,https://en.wikipedia.org/wiki/Yellowstone_Regional_Airport,
19531,KCOE,medium_airport,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320,NA,US,US-ID,Coeur d'Alene,no,KCOE,COE,COE,http://www.cdaairport.com/,https://en.wikipedia.org/wiki/Coeur_d'Alene_Airport,Coeur d'Alene Air Terminal
3462,KCOF,medium_airport,Patrick Air Force Base,28.23489952,-80.61009979,8,NA,US,US-FL,Cocoa Beach,no,KCOF,COF,COF,http://www.patrick.af.mil/,https://en.wikipedia.org/wiki/Patrick_Air_Force_Base,Naval Air Station Banana River
19532,KCOI,small_airport,Merritt Island Airport,28.34160042,-80.6855011,6,NA,US,US-FL,Merritt Island,no,KCOI,COI,COI,,https://en.wikipedia.org/wiki/Merritt_Island_Airport,
19533,KCOM,small_airport,Coleman Municipal Airport,31.84110069,-99.4036026,1697,NA,US,US-TX,Coleman,no,KCOM,COM,COM,http://www.cityofcolemantx.us/airport.html,https://en.wikipedia.org/wiki/Coleman_Municipal_Airport,
19534,KCON,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342,NA,US,US-NH,Concord,no,KCON,CON,CON,http://www.concordnh.gov/facilities/facility/details/Concord-Municipal-Airport-31,https://en.wikipedia.org/wiki/Concord_Municipal_Airport,
3463,KCOS,large_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187,NA,US,US-CO,Colorado Springs,yes,KCOS,COS,COS,https://flycos.coloradosprings.gov/,https://en.wikipedia.org/wiki/Colorado_Springs_Airport,
19536,KCOT,small_airport,Cotulla-La Salle County Airport,28.45669937,-99.22029877,474,NA,US,US-TX,Cotulla,no,KCOT,COT,COT,http://www.cotullaairport.com/,https://en.wikipedia.org/wiki/Cotulla%E2%80%93La_Salle_County_Airport,
3464,KCOU,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889,NA,US,US-MO,Columbia,yes,KCOU,COU,COU,,https://en.wikipedia.org/wiki/Columbia_Regional_Airport,
19539,KCPM,small_airport,Compton Woodley Airport,33.88999939,-118.2440033,97,NA,US,US-CA,Compton,no,KCPM,CPM,CPM,,https://en.wikipedia.org/wiki/Compton/Woodley_Airport,
3465,KCPR,medium_airport,Casper-Natrona County International Airport,42.908001,-106.463997,5350,NA,US,US-WY,Casper,yes,KCPR,CPR,CPR,,https://en.wikipedia.org/wiki/Natrona_County_International_Airport,
19540,KCPS,small_airport,St Louis Downtown Airport,38.5707016,-90.15619659,413,NA,US,US-IL,Cahokia/St Louis,no,KCPS,CPS,CPS,,https://en.wikipedia.org/wiki/St._Louis_Downtown_Airport,
19546,KCQW,small_airport,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073,239,NA,US,US-SC,Cheraw,no,KCQW,HCW,CQW,,https://en.wikipedia.org/wiki/Cheraw_Municipal_Airport,
19548,KCR,small_airport,Colorado Creek Airport,63.56769943,-155.9889984,860,NA,US,US-AK,Colorado Creek,no,KCR,KCR,KCR,,,
19549,KCRE,medium_airport,Grand Strand Airport,33.81169891,-78.72389984,32,NA,US,US-SC,North Myrtle Beach,no,KCRE,CRE,CRE,,https://en.wikipedia.org/wiki/Grand_Strand_Airport,
19550,KCRG,medium_airport,Jacksonville Executive at Craig Airport,30.3362999,-81.51439667,41,NA,US,US-FL,Jacksonville,no,KCRG,CRG,CRG,http://www.flyjacksonville.com/content.aspx?id=86,https://en.wikipedia.org/wiki/Jacksonville_Executive_at_Craig_Airport,Craig Municipal Airport
19551,KCRO,small_airport,Corcoran Airport,36.102502,-119.595001,197,NA,US,US-CA,Corcoran,no,,CRO,43CN,,https://en.wikipedia.org/wiki/Corcoran_Airport,KRCO
3466,KCRP,large_airport,Corpus Christi International Airport,27.77039909,-97.50119781,44,NA,US,US-TX,Corpus Christi,yes,KCRP,CRP,CRP,,https://en.wikipedia.org/wiki/Corpus_Christi_International_Airport,
19552,KCRQ,medium_airport,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,331,NA,US,US-CA,Carlsbad,no,KCRQ,CLD,CRQ,,https://en.wikipedia.org/wiki/McClellan-Palomar_Airport,
19553,KCRS,small_airport,C David Campbell Field Corsicana Municipal Airport,32.02809906,-96.40059662,449,NA,US,US-TX,Corsicana,no,KCRS,CRS,CRS,http://www.cityofcorsicana.com/Index.aspx?NID=577,https://en.wikipedia.org/wiki/C._David_Campbell_Field,
19554,KCRT,small_airport,Z M Jack Stell Field,33.17829895,-91.88020325,184,NA,US,US-AR,Crossett,no,KCRT,CRT,CRT,,https://en.wikipedia.org/wiki/Z._M._Jack_Stell_Field,
3467,KCRW,large_airport,Yeager Airport,38.37310028,-81.59320068,981,NA,US,US-WV,Charleston,yes,KCRW,CRW,CRW,,https://en.wikipedia.org/wiki/Yeager_Airport,
19555,KCRX,small_airport,Roscoe Turner Airport,34.91500092,-88.60350037,425,NA,US,US-MS,Corinth,no,KCRX,CRX,CRX,http://www.corinth-alcornairport.com,https://en.wikipedia.org/wiki/Roscoe_Turner_Airport,
3468,KCSG,medium_airport,Columbus Metropolitan Airport,32.5163002,-84.93890381,397,NA,US,US-GA,Columbus,yes,KCSG,CSG,CSG,,https://en.wikipedia.org/wiki/Columbus_Metropolitan_Airport,
19558,KCSM,small_airport,Clinton Sherman Airport,35.33980179,-99.20050049,1922,NA,US,US-OK,Clinton,no,KCSM,CSM,CSM,,https://en.wikipedia.org/wiki/Clinton-Sherman_Industrial_Airpark,
19559,KCSQ,small_airport,Creston Municipal Airport,41.02140045,-94.36329651,1300,NA,US,US-IA,Creston,no,KCSQ,CSQ,CSQ,http://www.crestoniowa.gov/crestonmunicipalairport.htm,https://en.wikipedia.org/wiki/Creston_Municipal_Airport,
